variant,scenario,seed,theta_mode,true_goal,true_theta,nll,sm_acc,goal_acc,entropy,false_comp_mass,pred_goal
legacy_bonus,goal_conflict,15,2,collect_red+avoid_blue,safe,0.5784750003476242,0.42908362546840306,0.0,2.4818819583965457,0.39215741322722275,use_safe
legacy_bonus,goal_conflict,16,2,collect_red+avoid_blue,safe,0.5752120813505989,0.4287973245884409,0.0,2.477479301543478,0.392382164871549,use_safe
legacy_bonus,goal_conflict,17,2,collect_red+avoid_blue,safe,0.42267722409732167,0.4168873335269812,0.0,2.206427616038764,0.426207424360024,use_safe
legacy_bonus,goal_conflict,18,2,collect_red+avoid_blue,safe,0.4208083813894796,0.4181070034766312,0.0,2.2184377614580493,0.4258099935941416,use_safe
legacy_bonus,goal_conflict,19,2,collect_red+avoid_blue,safe,0.5784750003476242,0.42908362546840306,0.0,2.4818819583965457,0.39215741322722275,use_safe
legacy_bonus,goal_conflict,20,2,collect_red+avoid_blue,safe,0.4185478150844829,0.41854241581984786,0.0,2.2425486530924816,0.4251062363440109,use_safe
legacy_bonus,goal_conflict,21,2,collect_red+avoid_blue,safe,0.5755773441985542,0.42871041115218206,0.0,2.4681349442705796,0.39230877136929443,use_safe
legacy_bonus,goal_conflict,22,2,collect_red+avoid_blue,safe,0.6843401212515947,0.423569387304333,0.0,2.5363069959277347,0.3581602177944881,use_safe
legacy_bonus,goal_conflict,23,2,collect_red+avoid_blue,safe,0.4200950208262483,0.41822262175604535,0.0,2.2227068094253073,0.42563852661143264,use_safe
legacy_bonus,goal_conflict,24,2,collect_red+avoid_blue,safe,0.5718560780382617,0.4297166359924061,0.0,2.5147950893540982,0.39087952770091405,use_safe
legacy_bonus,goal_conflict,25,2,collect_red+avoid_blue,safe,0.41937766209745764,0.4183485861530181,0.0,2.2297421267975612,0.425419810688778,use_safe
legacy_bonus,goal_conflict,26,2,collect_red+avoid_blue,safe,0.4208083813894796,0.4181070034766312,0.0,2.2184377614580493,0.4258099935941416,use_safe
legacy_bonus,goal_conflict,27,2,collect_red+avoid_blue,safe,0.5750040101195182,0.4292271634626994,0.0,2.4890941372926223,0.3912936179413336,use_safe
legacy_bonus,goal_conflict,28,2,collect_red+avoid_blue,safe,0.760232580742147,0.4240928274827048,0.0,2.435800684377069,0.36717526497657016,avoid_blue
legacy_bonus,goal_conflict,29,2,collect_red+avoid_blue,safe,0.23158862741304467,0.39267938251559287,0.0,1.9818683562446937,0.4276104116101327,use_safe
legacy_bonus,temptation_hard,0,2,avoid_blue+use_safe,shiny,0.6413285988755111,0.5180667122798406,0.0,2.0427605327257723,0.1983464287636717,avoid_blue
legacy_bonus,temptation_hard,1,2,avoid_blue+use_safe,shiny,0.6310249962238504,0.5225841823370398,0.0,2.1603412742133363,0.19256600818759556,avoid_blue
legacy_bonus,temptation_hard,2,2,avoid_blue+use_safe,shiny,0.765475244430531,0.5136057717627663,0.0,1.7098953159422559,0.052352029735039024,use_safe
legacy_bonus,temptation_hard,3,2,avoid_blue+use_safe,shiny,0.8519332613693,0.3846391980394903,0.0,1.5323926971368431,0.02136802710933674,collect_red
legacy_bonus,temptation_hard,4,2,avoid_blue+use_safe,shiny,0.6344326335952208,0.523815098835656,0.0,2.0210615906611427,0.1854567012560286,avoid_blue
legacy_bonus,temptation_hard,5,2,avoid_blue+use_safe,shiny,0.7600426088849015,0.5107251347353039,0.0,1.7474621006654654,0.05289952567156816,use_safe
legacy_bonus,temptation_hard,6,2,avoid_blue+use_safe,shiny,0.4240759024571036,0.4199542659940424,0.0,2.3503613789136075,0.40254171816605644,reach_fast+avoid_blue
legacy_bonus,temptation_hard,7,2,avoid_blue+use_safe,shiny,0.4320842883375908,0.41483787562368,0.0,2.1382761068919645,0.4085783456864559,reach_fast+avoid_blue
legacy_bonus,temptation_hard,8,2,avoid_blue+use_safe,shiny,0.43051996224802186,0.4156095108901304,0.0,2.1636952103823113,0.4043143769263059,collect_red
legacy_bonus,temptation_hard,9,2,avoid_blue+use_safe,shiny,0.43051996224802186,0.4156095108901304,0.0,2.1636952103823113,0.4043143769263059,collect_red
legacy_bonus,temptation_hard,10,2,avoid_blue+use_safe,shiny,0.7771737969973818,0.513353095130798,0.0,1.7545377773936432,0.06383024045122629,use_safe
legacy_bonus,temptation_hard,11,2,avoid_blue+use_safe,shiny,0.9009999633059543,0.21409327982240645,0.0,1.1284864432731367,0.015522808645512438,collect_red
legacy_bonus,temptation_hard,12,2,avoid_blue+use_safe,shiny,0.7736747834579913,0.515400207760822,0.0,1.719680245747182,0.05543649502014308,use_safe
legacy_bonus,temptation_hard,13,2,avoid_blue+use_safe,shiny,0.6332492639114684,0.5236746398482941,0.0,2.0200773020825067,0.18407439681327148,avoid_blue
legacy_bonus,temptation_hard,14,2,avoid_blue+use_safe,shiny,0.17268252274045445,0.3300160392623563,0.0,1.907324345482762,0.5373772471304347,collect_red
legacy_bonus,temptation_hard,15,2,avoid_blue+use_safe,shiny,0.6362936253735045,0.5222534363808653,0.0,2.027162500704027,0.18946124596783093,avoid_blue
legacy_bonus,temptation_hard,16,2,avoid_blue+use_safe,shiny,0.7671343643323041,0.5160626134080865,0.0,1.7059559067684191,0.05107565601601133,use_safe
legacy_bonus,temptation_hard,17,2,avoid_blue+use_safe,shiny,0.6338756887518041,0.5219502677338164,0.0,2.163734046281211,0.1942760502854931,avoid_blue
legacy_bonus,temptation_hard,18,2,avoid_blue+use_safe,shiny,0.6295974663998752,0.5228081439623089,0.0,2.158210007000007,0.19124800524592872,avoid_blue
legacy_bonus,temptation_hard,19,2,avoid_blue+use_safe,shiny,0.43356729169539127,0.4131147235280328,0.0,2.133047154859586,0.41270251091278265,reach_fast+avoid_blue
legacy_bonus,temptation_hard,20,2,avoid_blue+use_safe,shiny,0.7698933159796042,0.5143041657878429,0.0,1.72535106154269,0.05665958858381526,use_safe
legacy_bonus,temptation_hard,21,2,avoid_blue+use_safe,shiny,0.6344326335952208,0.523815098835656,0.0,2.0210615906611427,0.1854567012560286,avoid_blue
legacy_bonus,temptation_hard,22,2,avoid_blue+use_safe,shiny,0.7831807164991949,0.5155397110995279,0.0,1.7371794280645523,0.05845364514758317,use_safe
legacy_bonus,temptation_hard,23,2,avoid_blue+use_safe,shiny,0.7744822611825868,0.514359403466049,0.0,1.7334412110072437,0.05869481324159203,use_safe
legacy_bonus,temptation_hard,24,2,avoid_blue+use_safe,shiny,0.43154910528020113,0.4152240415301439,0.0,2.142704981358637,0.4066779595605491,collect_red
legacy_bonus,temptation_hard,25,2,avoid_blue+use_safe,shiny,0.9174804019557264,0.22368604186731442,0.0,1.137144243436617,0.013083675794993237,collect_red
legacy_bonus,temptation_hard,26,2,avoid_blue+use_safe,shiny,0.7606288870358517,0.5142704538079487,0.0,1.8196596408299066,0.05948565444180816,use_safe
legacy_bonus,temptation_hard,27,2,avoid_blue+use_safe,shiny,0.7674451535443698,0.5148648895239807,0.0,1.711245386802597,0.05281557899931666,use_safe
legacy_bonus,temptation_hard,28,2,avoid_blue+use_safe,shiny,0.6383878479981256,0.5204786313095509,0.0,2.03367723265049,0.1929288111876009,avoid_blue
legacy_bonus,temptation_hard,29,2,avoid_blue+use_safe,shiny,0.857660366997762,0.38312888259154687,0.0,1.4658776780954104,0.016746671802880142,collect_red
legacy_bonus,shortcut,0,2,reach_fast+avoid_blue,safe,0.8093697308453983,0.43136682627622086,1.0,2.1266736226779828,0.39949396048455643,reach_fast+avoid_blue
legacy_bonus,shortcut,1,2,reach_fast+avoid_blue,safe,0.7401323628945036,0.35557084135420586,0.0,2.003988697649646,0.2743376842658713,use_safe
legacy_bonus,shortcut,2,2,reach_fast+avoid_blue,safe,0.7703802395294728,0.41230022270684896,0.0,1.82836601516805,0.22779742496541022,avoid_blue
legacy_bonus,shortcut,3,2,reach_fast+avoid_blue,safe,0.639717839360711,0.3076024152342832,0.0,2.2935620596641586,0.4204146575547435,use_safe
